longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,income_cat,rooms_per_household,bedrooms_per_room,population_per_household,ocean_proximity_LESS_THAN_1H_OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR_BAY,ocean_proximity_NEAR_OCEAN,median_house_value
-122.44,37.79,52,2045,353,722,327,8.0755,5,6.566513761,0.182973105,2.362507645,FALSE,FALSE,FALSE,TRUE,FALSE,500001
-122.94,38.53,49,1141,239,505,184,3.7143,3,6.511141304,0.222033304,2.936684783,FALSE,TRUE,FALSE,FALSE,FALSE,148800
-117.73,34.07,33,1025,261,854,269,2.2596,2,4.000929368,0.269912195,3.396951673,TRUE,FALSE,FALSE,FALSE,FALSE,119400
-121.94,37.33,34,1809,317,863,302,4.3,3,6.289569536,0.185749033,3.057649007,FALSE,TRUE,FALSE,FALSE,FALSE,330500
-119.77,36.77,38,3065,658,1441,625,2.0564,2,5.1492,0.227562806,2.466992,TRUE,FALSE,FALSE,FALSE,FALSE,64700
-117.88,33.71,27,1596,297,1703,289,4.1,3,5.798615917,0.197255639,6.305224913,FALSE,TRUE,FALSE,FALSE,FALSE,184900
-123.82,40.12,33,2985,591,1221,486,2.087,2,6.449074074,0.209869347,2.688209877,FALSE,TRUE,FALSE,FALSE,FALSE,82400
-122.53,37.89,35,4127,689,1596,707,5.9073,4,6.129207921,0.176966319,2.415445545,FALSE,FALSE,FALSE,TRUE,FALSE,400400
-122.03,37.28,29,3752,468,1320,471,9.8937,5,8.36433121,0.132217484,2.998726115,FALSE,TRUE,FALSE,FALSE,FALSE,500001
-119.7,36.32,40,1178,244,586,187,2.6477,2,6.614438503,0.219558574,3.353048128,TRUE,FALSE,FALSE,FALSE,FALSE,43500
-116.53,33.85,16,10077,2186,3048,1337,2.9647,2,7.913874346,0.22994542,2.439311892,TRUE,FALSE,FALSE,FALSE,FALSE,110900
-119.02,35.35,42,1239,251,776,272,1.983,2,4.782904412,0.214737692,3.052647059,TRUE,FALSE,FALSE,FALSE,FALSE,63300
-122.49,37.76,52,2564,502,1092,459,3.5302,3,5.865359477,0.207535101,2.545620915,FALSE,FALSE,FALSE,TRUE,FALSE,329600
-121.3,38.58,29,2748,563,1619,525,2.8966,2,5.496,0.21716885,3.29967619,TRUE,FALSE,FALSE,FALSE,FALSE,92400
-118.32,34.13,34,1856,273,540,264,4.0833,3,7.381818182,0.155915948,2.188636364,FALSE,TRUE,FALSE,FALSE,FALSE,500001
-119.77,36.91,3,7520,1143,2878,1077,5.3272,4,7.331476323,0.161114362,2.859294336,TRUE,FALSE,FALSE,FALSE,FALSE,174200
-122.6,38.11,19,1752,328,873,336,3.8068,3,5.475,0.198447489,2.780089286,FALSE,TRUE,FALSE,FALSE,FALSE,201600
-118.2,33.77,40,2034,899,1257,797,1.2864,1,2.679673777,0.468505408,1.687565872,FALSE,FALSE,FALSE,FALSE,TRUE,131300
-117.94,33.81,26,1589,259,735,315,4.5714,4,5.296666667,0.17277533,2.496666667,FALSE,TRUE,FALSE,FALSE,FALSE,243200
-116.67,32.97,16,349,74,120,43,5.359,4,8.522093023,0.224756447,2.986046512,FALSE,TRUE,FALSE,FALSE,FALSE,193800
-118.36,34.16,43,2850,709,1510,670,2.4835,2,4.46641791,0.263698246,2.411492537,FALSE,TRUE,FALSE,FALSE,FALSE,274300
-118.01,33.77,32,1771,296,995,272,5.8362,4,6.836580882,0.177165443,3.914154412,FALSE,TRUE,FALSE,FALSE,FALSE,217500
-121.8,38.01,46,2273,495,1088,447,2.2532,2,5.339261745,0.230840299,2.604384787,TRUE,FALSE,FALSE,FALSE,FALSE,109400
-118.07,33.86,28,1789,352,1347,330,3.425,3,5.692272727,0.208563443,4.367545455,FALSE,TRUE,FALSE,FALSE,FALSE,189700
-117.99,33.82,21,2281,557,1510,460,2.8625,2,5.206630435,0.258842613,3.512391304,FALSE,TRUE,FALSE,FALSE,FALSE,189600
-121.43,38.58,35,5298,954,1933,918,3.9167,3,6.059803922,0.190872027,2.253061002,TRUE,FALSE,FALSE,FALSE,FALSE,155700
-118.09,33.9,33,3326,720,2533,689,3.1441,3,5.068650218,0.229464823,3.933686502,FALSE,TRUE,FALSE,FALSE,FALSE,176300
-120.7,35.28,14,3768,682,1884,664,4.6071,4,5.958433735,0.191857749,3.035963855,FALSE,FALSE,FALSE,FALSE,TRUE,239900
-118.25,34.01,30,962,291,1280,263,1.4464,1,3.840684411,0.320644491,5.207604563,FALSE,TRUE,FALSE,FALSE,FALSE,110200
-118.36,33.93,44,520,116,392,106,3.0132,3,5.150943396,0.236461538,3.956981132,FALSE,TRUE,FALSE,FALSE,FALSE,202500
-118.33,33.99,46,1582,315,777,286,3.2083,3,5.808041958,0.211061947,2.906958042,FALSE,TRUE,FALSE,FALSE,FALSE,149600
-118.13,33.82,37,1530,290,711,283,5.1795,4,5.676678445,0.200915033,2.688233216,FALSE,TRUE,FALSE,FALSE,FALSE,225400
-122.2,37.8,43,3045,499,1115,455,4.9559,4,7.026923077,0.173707718,2.622087912,FALSE,FALSE,FALSE,TRUE,FALSE,273000
-118.63,34.24,9,4759,924,1884,915,4.8333,4,5.461147541,0.205807943,2.203147541,FALSE,TRUE,FALSE,FALSE,FALSE,277200
-123.73,39.17,20,4620,1042,1745,794,2.375,2,6.109571788,0.239073593,2.351574307,FALSE,FALSE,FALSE,FALSE,TRUE,158800
-119.61,36.57,42,2242,521,1359,483,1.5833,2,4.873913043,0.24632471,3.010621118,TRUE,FALSE,FALSE,FALSE,FALSE,65100
-117.14,32.72,42,1558,458,1227,407,2.2804,2,4.019410319,0.311604621,3.225773956,FALSE,FALSE,FALSE,FALSE,TRUE,139100
-117.25,33.37,8,1755,530,1687,511,1.995,2,3.606164384,0.32011396,3.532465753,FALSE,TRUE,FALSE,FALSE,FALSE,146900
-120.54,38.75,9,3006,540,1102,418,3.9812,3,7.550956938,0.190419162,2.820909091,TRUE,FALSE,FALSE,FALSE,FALSE,136600
-122.02,37.84,34,1879,265,729,263,7.7072,5,7.501711027,0.149494412,2.965893536,FALSE,FALSE,FALSE,TRUE,FALSE,443800
-119.79,36.79,19,1524,448,960,386,1.5122,2,4.145595855,0.31160105,2.661139896,TRUE,FALSE,FALSE,FALSE,FALSE,47500
-122.44,37.78,52,2695,657,1243,573,2.8569,2,4.938481675,0.258411874,2.32113438,FALSE,FALSE,FALSE,TRUE,FALSE,372200
-119.81,36.7,52,314,57,178,66,1.2404,1,4.995454545,0.192420382,2.885757576,TRUE,FALSE,FALSE,FALSE,FALSE,52500
-122.64,41.74,33,2644,459,1113,483,3.3095,3,5.747826087,0.184016641,2.465652174,TRUE,FALSE,FALSE,FALSE,FALSE,81300
-118.14,33.91,34,2011,472,1087,423,3.0465,3,4.991843972,0.248791646,2.749621749,FALSE,TRUE,FALSE,FALSE,FALSE,187800
-120.39,34.52,40,2162,395,1010,332,2.5667,2,6.837650602,0.193663275,3.255120482,FALSE,FALSE,FALSE,FALSE,TRUE,239300
-122.72,38.44,52,188,62,301,72,0.9437,1,2.741666667,0.349574468,4.473194444,FALSE,TRUE,FALSE,FALSE,FALSE,129200
-124.17,40.75,13,2171,339,951,353,4.8516,4,6.457648725,0.165518194,2.882634561,FALSE,FALSE,FALSE,FALSE,TRUE,116100
-117.66,33.61,21,1932,266,860,286,7.1497,5,7.093006993,0.145942029,3.217482517,FALSE,TRUE,FALSE,FALSE,FALSE,274000
-121.07,39.15,15,6828,1319,3002,1318,2.4726,2,5.439605463,0.204765671,2.437132018,TRUE,FALSE,FALSE,FALSE,FALSE,143400
-122.52,38.7,26,102,17,43,13,0.536,1,8.238461538,0.176666667,3.539230769,TRUE,FALSE,FALSE,FALSE,FALSE,87500
-121.98,37.53,28,2829,566,1610,540,4.6,4,5.500833333,0.212074938,3.190185185,FALSE,TRUE,FALSE,FALSE,FALSE,223200
-118.11,33.83,36,1820,313,899,295,4.918,4,6.477966102,0.182296703,3.260779661,FALSE,TRUE,FALSE,FALSE,FALSE,225200
-122.23,37.8,52,783,184,488,186,1.9375,2,4.42016129,0.249093231,2.807311828,FALSE,FALSE,FALSE,TRUE,FALSE,126600
-117.85,33.9,25,1548,256,811,263,5.2037,4,6.180228137,0.175297158,3.299505703,FALSE,TRUE,FALSE,FALSE,FALSE,242200
-122.53,37.94,18,878,255,384,247,4.7344,4,3.732388664,0.30785877,1.663481781,FALSE,FALSE,FALSE,TRUE,FALSE,200000
-124.21,41.77,17,3461,722,1947,647,2.5795,2,5.616769706,0.221126842,3.21992272,FALSE,FALSE,FALSE,FALSE,TRUE,68400
-118.32,34.02,51,2010,460,1355,433,2.0304,2,4.874133949,0.242587065,3.348383372,FALSE,TRUE,FALSE,FALSE,FALSE,133400
-118.02,33.95,36,1705,299,871,296,4.6184,4,6.048141892,0.185888563,3.148547297,FALSE,TRUE,FALSE,FALSE,FALSE,179800
-118.7,35.82,20,4642,1300,658,247,2.3937,2,19.73319838,0.296854804,2.850445344,TRUE,FALSE,FALSE,FALSE,FALSE,82100
-117.24,32.74,44,1686,285,712,298,4.0268,3,5.940604027,0.179181495,2.556510067,FALSE,FALSE,FALSE,FALSE,TRUE,298600
-118.37,33.95,5,6955,2062,3591,1566,3.111,3,4.663314176,0.314265996,2.45362069,FALSE,TRUE,FALSE,FALSE,FALSE,247600
-121.98,37.97,26,2714,390,1232,409,5.9617,4,6.967481663,0.152321297,3.223080685,TRUE,FALSE,FALSE,FALSE,FALSE,231100
-121.88,36.98,21,4117,752,2001,763,4.8953,4,5.66559633,0.193616711,2.806120577,FALSE,FALSE,FALSE,FALSE,TRUE,289500
-116.84,32.92,20,1066,219,536,173,3.1607,3,6.469942197,0.217767355,3.315144509,FALSE,TRUE,FALSE,FALSE,FALSE,119300
-117.89,34.07,35,1439,261,804,271,3.9808,3,5.575461255,0.192258513,3.174464945,FALSE,TRUE,FALSE,FALSE,FALSE,188600
-120.94,37.59,16,3964,824,2622,766,2.3152,2,5.433681462,0.220343088,3.662584856,TRUE,FALSE,FALSE,FALSE,FALSE,111300
-120.3,38.9,11,1961,435,113,53,0.9227,1,38.85,0.235135135,2.281320755,TRUE,FALSE,FALSE,FALSE,FALSE,95500
-118.3,34.17,37,350,115,342,111,3.0687,3,3.310810811,0.348285714,3.296756757,FALSE,TRUE,FALSE,FALSE,FALSE,200000
-118.12,33.92,27,6336,1628,4673,1505,2.5893,2,4.420465116,0.272361111,3.322332226,FALSE,TRUE,FALSE,FALSE,FALSE,183700
-122.56,41.69,21,2010,360,947,306,2.4107,2,6.897058824,0.189850746,3.311405229,TRUE,FALSE,FALSE,FALSE,FALSE,70100
-118.4,34.22,43,1220,222,729,230,3.6442,3,5.569565217,0.192885246,3.391434783,FALSE,TRUE,FALSE,FALSE,FALSE,186300
-122.45,37.76,51,2564,457,810,442,5.6235,4,6.090950226,0.188931357,1.960859729,FALSE,FALSE,FALSE,TRUE,FALSE,500001
-121.22,38.92,19,2531,461,1206,429,4.4958,3,6.194755245,0.193069933,3.007972028,TRUE,FALSE,FALSE,FALSE,FALSE,192600
-118.21,33.93,30,2831,862,3649,883,1.9668,2,3.366421291,0.32275521,4.421778029,FALSE,TRUE,FALSE,FALSE,FALSE,152100
-117.2,33.15,11,4091,864,1927,765,3.0139,3,5.615098039,0.223867025,2.695281046,FALSE,TRUE,FALSE,FALSE,FALSE,199000
-121.47,38.72,26,1708,299,911,290,4.0227,3,6.184137931,0.185562061,3.361275862,TRUE,FALSE,FALSE,FALSE,FALSE,99800
-122.33,41.86,19,3599,695,1572,601,2.234,2,6.287770383,0.204695749,2.798735441,TRUE,FALSE,FALSE,FALSE,FALSE,58600
-118.25,34.15,15,3712,1005,1888,890,3.6875,3,4.379325843,0.286988147,2.269842697,FALSE,TRUE,FALSE,FALSE,FALSE,209600
-121.22,37.93,21,336,68,206,73,4.75,4,4.832876712,0.21452381,3.019452055,TRUE,FALSE,FALSE,FALSE,FALSE,121400
-117.98,33.8,35,2114,341,1077,343,5.4876,4,6.471428571,0.170983917,3.359737609,FALSE,TRUE,FALSE,FALSE,FALSE,227500
-121.44,38.63,33,1077,271,753,236,1.3462,1,4.791737288,0.266722377,3.414025424,TRUE,FALSE,FALSE,FALSE,FALSE,55900
-118.21,34.08,26,2574,807,3163,802,1.9495,2,3.369950125,0.332331002,4.219962594,FALSE,TRUE,FALSE,FALSE,FALSE,173200
-118.35,33.91,32,1660,366,928,398,4.3187,3,4.379396985,0.233710843,2.494874372,FALSE,TRUE,FALSE,FALSE,FALSE,269700
-117.01,32.99,8,3372,430,1536,448,8.4284,5,7.903125,0.135172005,3.668571429,FALSE,TRUE,FALSE,FALSE,FALSE,378300
-118.15,33.98,37,1184,290,1320,276,2.3,2,4.504347826,0.259628378,5.117391304,FALSE,TRUE,FALSE,FALSE,FALSE,165600
-118.13,33.79,20,6678,1797,3625,1599,3.7716,3,4.385178236,0.285238095,2.425734834,FALSE,FALSE,FALSE,FALSE,TRUE,242900
-119.7,34.41,19,2086,575,1701,530,2.8042,2,4.132641509,0.292186002,3.43409434,FALSE,FALSE,FALSE,FALSE,TRUE,236100
-118.62,34.17,34,3268,538,1463,519,6.8482,5,6.611560694,0.174504284,3.016204239,FALSE,TRUE,FALSE,FALSE,FALSE,308300
-118.1,33.83,36,2000,343,956,352,5.3735,4,5.965909091,0.18179,2.906022727,FALSE,TRUE,FALSE,FALSE,FALSE,234400
-118.36,33.88,28,1313,319,827,308,2.65,2,4.476136364,0.257532369,2.873019481,FALSE,TRUE,FALSE,FALSE,FALSE,260800
-118.07,34.07,19,1554,393,1427,370,3.125,3,4.41,0.268069498,4.12672973,FALSE,TRUE,FALSE,FALSE,FALSE,207100
-119.79,36.76,52,1185,260,635,239,1.175,1,5.206066946,0.23257384,2.842887029,TRUE,FALSE,FALSE,FALSE,FALSE,56100
-119.33,36.22,29,1735,323,805,293,3.5039,3,6.217576792,0.197337176,2.939761092,TRUE,FALSE,FALSE,FALSE,FALSE,89900
-122.38,40.2,16,2722,511,1366,495,2.8447,2,5.773939394,0.198993387,2.952767677,TRUE,FALSE,FALSE,FALSE,FALSE,87700
-118.05,34.08,34,572,154,752,182,2.0433,2,3.3,0.285384615,4.421098901,FALSE,TRUE,FALSE,FALSE,FALSE,138800
-124.1,40.88,35,2987,578,1581,585,2.0657,2,5.361282051,0.205115501,2.89174359,FALSE,FALSE,FALSE,FALSE,TRUE,81100
-122.44,37.66,21,5108,1510,3288,1405,3.1927,3,3.817366548,0.313351605,2.50402847,FALSE,FALSE,FALSE,FALSE,TRUE,252600
-122,38.25,7,11768,1893,6657,1874,4.9222,4,6.593596585,0.170511557,3.800955176,TRUE,FALSE,FALSE,FALSE,FALSE,142900
-121.76,41.5,31,602,153,112,47,1.0667,1,13.44893617,0.269401993,2.549787234,TRUE,FALSE,FALSE,FALSE,FALSE,34200
-122.29,37.56,34,1693,281,846,291,5.3683,4,6.108762887,0.175936208,3.110721649,FALSE,FALSE,FALSE,TRUE,FALSE,339400
-118.22,34.04,43,798,308,1417,325,1.4189,1,2.578153846,0.409122807,4.6652,FALSE,TRUE,FALSE,FALSE,FALSE,141700
-118.35,34.1,16,2930,1038,1648,980,2.6458,2,3.139285714,0.375522184,1.799346939,FALSE,TRUE,FALSE,FALSE,FALSE,372200
-122.48,38.32,42,2106,533,1141,445,3.1129,3,4.969213483,0.268271605,2.74352809,FALSE,TRUE,FALSE,FALSE,FALSE,149300
-119.19,34.16,34,2610,466,1543,433,3.9722,3,6.329099307,0.189256705,3.81295612,FALSE,FALSE,FALSE,FALSE,TRUE,189000
-116.37,33.72,19,6190,1355,2242,1043,3.0021,3,6.231543624,0.232035541,2.300038351,TRUE,FALSE,FALSE,FALSE,FALSE,152300
-118.38,33.87,17,2791,579,1467,583,5.7415,4,5.026672384,0.219899678,2.692435678,FALSE,TRUE,FALSE,FALSE,FALSE,321900
-118.29,34.11,49,2850,379,1113,380,12.9591,5,7.875,0.140961404,3.133973684,FALSE,TRUE,FALSE,FALSE,FALSE,500001
-119.2,34.19,19,9503,1769,6370,1718,5.0016,4,5.808003492,0.197320846,3.967345751,FALSE,FALSE,FALSE,FALSE,TRUE,218500
-121.97,37.54,31,1949,344,986,322,4.6349,4,6.355434783,0.187090816,3.276459627,FALSE,TRUE,FALSE,FALSE,FALSE,196200
-120.97,38.42,16,1748,322,4930,287,4.3029,3,6.395121951,0.195263158,18.38013937,TRUE,FALSE,FALSE,FALSE,FALSE,121900
-117.26,32.95,34,1651,273,650,271,5.6582,4,6.396863469,0.175275591,2.566420664,FALSE,FALSE,FALSE,FALSE,TRUE,500001
-118.26,33.97,46,1521,352,1100,334,1.55,2,4.781586826,0.245312295,3.523952096,FALSE,TRUE,FALSE,FALSE,FALSE,100600
-116.3,33.68,10,2387,481,863,304,2.8882,2,8.244572368,0.213598659,3.037532895,TRUE,FALSE,FALSE,FALSE,FALSE,137500
-119.64,36.56,34,576,117,363,97,2.0658,2,6.235051546,0.2153125,4.004226804,TRUE,FALSE,FALSE,FALSE,FALSE,92500
-117.71,34.15,17,17715,2370,7665,2312,7.9068,5,8.045307093,0.141812024,3.547383218,TRUE,FALSE,FALSE,FALSE,FALSE,349100
-122.09,37.37,27,1269,186,464,182,6.8374,5,7.321153846,0.15536643,2.727912088,FALSE,FALSE,FALSE,TRUE,FALSE,500001
-119.8,34.43,22,2845,500,1456,454,5.6604,4,6.579845815,0.18629174,3.43154185,FALSE,FALSE,FALSE,FALSE,TRUE,276400
-122.45,37.67,35,491,98,274,97,4.4286,3,5.314948454,0.211568228,3.022474227,FALSE,FALSE,FALSE,FALSE,TRUE,238600
-122.02,37.01,20,1005,138,345,129,10.0968,5,8.180232558,0.145552239,2.861627907,FALSE,FALSE,FALSE,FALSE,TRUE,500001
-117.29,34.09,24,1451,387,1178,330,1.1806,1,4.616818182,0.282715369,3.819575758,TRUE,FALSE,FALSE,FALSE,FALSE,68300
-119.76,36.75,35,1607,383,1407,382,2.19,2,4.417146597,0.252632234,3.941073298,TRUE,FALSE,FALSE,FALSE,FALSE,53400
-118.43,34.17,34,2180,424,906,429,4.4464,3,5.335664336,0.206165138,2.25972028,FALSE,TRUE,FALSE,FALSE,FALSE,353100
-122.86,38.44,31,1534,292,716,288,3.4471,3,5.592708333,0.201773142,2.660138889,FALSE,TRUE,FALSE,FALSE,FALSE,209500
-117.15,32.91,14,1259,238,889,247,4.9464,4,5.352024291,0.200381255,3.851133603,FALSE,TRUE,FALSE,FALSE,FALSE,174800
-118.51,34.3,24,6145,868,2710,875,7.5078,5,7.374,0.149728234,3.313942857,FALSE,TRUE,FALSE,FALSE,FALSE,344000
-121.73,37.68,17,20354,3493,8768,3293,5.4496,4,6.490039478,0.181909207,2.849000911,TRUE,FALSE,FALSE,FALSE,FALSE,238900
-117.83,33.75,22,6433,1174,2703,1125,4.9957,4,6.004133333,0.193446293,2.570853333,FALSE,TRUE,FALSE,FALSE,FALSE,296400
-117.06,32.79,21,3787,492,1246,457,9.6023,5,8.700984683,0.137713229,2.917330416,FALSE,TRUE,FALSE,FALSE,FALSE,391300
-122.03,37.35,19,3811,1227,1930,1153,3.5154,3,3.470555074,0.341280504,1.791066782,FALSE,TRUE,FALSE,FALSE,FALSE,311400
-117.87,34.08,33,4518,716,2037,764,5.6015,4,6.209293194,0.167985834,2.852866492,FALSE,TRUE,FALSE,FALSE,FALSE,267200
-117.91,33.82,32,1408,307,1331,284,3.7014,3,5.205633803,0.231122159,5.014683099,FALSE,TRUE,FALSE,FALSE,FALSE,179600
-118.23,33.95,43,1683,520,2190,494,2.2391,2,3.577226721,0.327510398,4.743522267,FALSE,TRUE,FALSE,FALSE,FALSE,152800
-122.04,37.53,25,4458,922,2998,890,3.9667,3,5.259438202,0.219228354,3.604337079,FALSE,FALSE,FALSE,TRUE,FALSE,218500
-117.97,33.86,34,2138,490,1682,463,3.6006,3,4.848596112,0.242937325,3.88712743,FALSE,TRUE,FALSE,FALSE,FALSE,161700
-117.99,33.78,19,7399,1698,3554,1593,3.1049,3,4.87693032,0.2432599,2.387181419,FALSE,TRUE,FALSE,FALSE,FALSE,173900
-122.14,38.05,27,3794,772,1756,724,3.2891,3,5.502348066,0.215687928,2.59519337,FALSE,FALSE,FALSE,TRUE,FALSE,150600
-121.89,38.01,32,1000,188,663,212,4.0972,3,4.952830189,0.19928,3.346273585,TRUE,FALSE,FALSE,FALSE,FALSE,99200
-114.58,33.63,29,1387,236,671,239,3.3438,3,6.093514644,0.18036049,3.004058577,TRUE,FALSE,FALSE,FALSE,FALSE,74000
-122.14,37.76,34,1513,231,545,211,5.5701,4,7.529146919,0.161837409,2.763744076,FALSE,FALSE,FALSE,TRUE,FALSE,252800
-117.95,34.07,37,1987,399,1279,378,4.1172,3,5.519444444,0.212853548,3.620449735,FALSE,TRUE,FALSE,FALSE,FALSE,176500
-122.74,38.44,23,2819,612,1644,546,2.6576,2,5.421153846,0.230124158,3.221758242,FALSE,TRUE,FALSE,FALSE,FALSE,147900
-121.93,37.7,3,2456,582,793,456,4.4087,3,5.655263158,0.251188925,1.860767544,FALSE,TRUE,FALSE,FALSE,FALSE,225600
-119.34,36.34,5,4505,834,1917,775,4.0144,3,6.103548387,0.196235294,2.646696774,TRUE,FALSE,FALSE,FALSE,FALSE,126600
-121.36,39.52,15,2490,527,1229,497,2.3917,2,5.26056338,0.224345382,2.645935614,TRUE,FALSE,FALSE,FALSE,FALSE,85700
-119.01,35.35,39,598,149,366,132,1.9125,2,4.756818182,0.264113712,2.966818182,TRUE,FALSE,FALSE,FALSE,FALSE,57900
-119.72,36.71,7,2456,463,1350,424,3.0179,3,6.082075472,0.19982899,3.406839623,TRUE,FALSE,FALSE,FALSE,FALSE,91600
-122.13,37.44,38,2835,447,1148,446,5.9277,4,6.674327354,0.167132275,2.754170404,FALSE,FALSE,FALSE,TRUE,FALSE,446600
-119.69,36.69,36,1432,269,836,237,2.1563,2,6.344303797,0.199120112,3.774345992,TRUE,FALSE,FALSE,FALSE,FALSE,88300
-118.59,34.11,35,2396,472,1054,457,6.4504,5,5.505032823,0.208814691,2.467789934,FALSE,TRUE,FALSE,FALSE,FALSE,407000
-118.24,33.98,37,1196,364,1622,327,2.125,2,3.840366972,0.322608696,5.307461774,FALSE,TRUE,FALSE,FALSE,FALSE,108900
-118.43,33.96,20,1901,270,704,254,8.7819,5,7.858464567,0.150552341,2.965669291,FALSE,TRUE,FALSE,FALSE,FALSE,500001
-117.24,32.71,32,4164,701,1277,607,6.6661,5,7.202965404,0.178448607,2.251054366,FALSE,FALSE,FALSE,FALSE,TRUE,500001
-120.99,37.68,30,1975,375,732,326,2.6932,2,6.361196319,0.201265823,2.402576687,TRUE,FALSE,FALSE,FALSE,FALSE,94900
-116.86,32.8,19,1747,291,848,290,4.875,4,6.325344828,0.176565541,3.128827586,FALSE,TRUE,FALSE,FALSE,FALSE,187200
-117.12,32.96,15,2869,405,1526,402,6.0175,5,7.493656716,0.149634019,4.061741294,FALSE,TRUE,FALSE,FALSE,FALSE,238300
-118.5,34.02,35,2914,934,1334,870,2.9934,2,3.516896552,0.339752917,1.640666667,FALSE,TRUE,FALSE,FALSE,FALSE,350000
-117.24,32.94,12,2165,437,792,386,5.2648,4,5.889248705,0.21395843,2.195440415,FALSE,FALSE,FALSE,FALSE,TRUE,294400
-121.94,38.35,8,3157,559,1758,569,4.412,3,5.825746924,0.187690846,3.305905097,TRUE,FALSE,FALSE,FALSE,FALSE,140100
-118.19,33.99,40,1547,434,1930,427,3.3869,3,3.804098361,0.297375566,4.836299766,FALSE,TRUE,FALSE,FALSE,FALSE,157300
-117.98,33.71,24,2308,464,1101,407,4.4766,3,5.954299754,0.213102253,2.894520885,FALSE,TRUE,FALSE,FALSE,FALSE,230000
-121.9,37.4,16,2998,603,1606,615,3.7622,3,5.118536585,0.213202135,2.794178862,FALSE,TRUE,FALSE,FALSE,FALSE,150000
-122.47,37.78,52,2275,412,1166,424,4.0652,3,5.63384434,0.191964835,2.9425,FALSE,FALSE,FALSE,TRUE,FALSE,421300
-122.13,37.15,39,2854,613,1338,518,3.9423,3,5.785135135,0.227673441,2.763822394,FALSE,FALSE,FALSE,FALSE,TRUE,180300
-117.9,33.73,31,1171,306,1690,301,3.2639,3,4.084883721,0.276994022,6.007641196,FALSE,TRUE,FALSE,FALSE,FALSE,155200
-122.42,37.79,52,2511,895,1202,804,2.6607,2,3.279291045,0.377817603,1.599676617,FALSE,FALSE,FALSE,TRUE,FALSE,87500
-118.46,34.23,16,6338,1768,4718,1632,3.0187,3,4.077757353,0.295689492,3.093296569,FALSE,TRUE,FALSE,FALSE,FALSE,154600
-117.97,33.82,26,4013,985,2442,922,3.7655,3,4.570119306,0.260179417,2.833991323,FALSE,TRUE,FALSE,FALSE,FALSE,197700
-118.44,34,41,1562,377,874,368,4.1083,3,4.456793478,0.255838668,2.54125,FALSE,TRUE,FALSE,FALSE,FALSE,324300
-118.24,34.02,48,542,150,571,114,1.8485,2,4.992105263,0.293357934,5.359385965,FALSE,TRUE,FALSE,FALSE,FALSE,90600
-118.74,34.28,21,4056,637,1974,634,5.9024,4,6.717350158,0.166474359,3.331514196,FALSE,TRUE,FALSE,FALSE,FALSE,221000
-118.12,33.95,35,1604,280,802,280,5.752,4,6.015,0.185037406,3.064785714,FALSE,TRUE,FALSE,FALSE,FALSE,291000
-121.96,37.34,34,1461,299,739,276,3.4375,3,5.558152174,0.216933607,2.864963768,FALSE,TRUE,FALSE,FALSE,FALSE,252600
-118.33,34,52,1114,169,486,176,4.2917,3,6.646022727,0.160807899,2.954659091,FALSE,TRUE,FALSE,FALSE,FALSE,247600
-118.27,33.89,32,1969,397,1349,370,4.4659,3,5.587702703,0.213722702,3.901162162,FALSE,TRUE,FALSE,FALSE,FALSE,138100
-118.22,34.22,39,2686,417,1094,402,7.0059,5,7.015671642,0.164564408,2.911890547,FALSE,TRUE,FALSE,FALSE,FALSE,500001
-119.67,34.44,32,3202,537,1316,538,5.2888,4,6.249256506,0.177770144,2.61732342,FALSE,TRUE,FALSE,FALSE,FALSE,463800
-118.46,33.99,44,1122,287,531,256,4.0598,3,4.601953125,0.27114082,2.219414063,FALSE,TRUE,FALSE,FALSE,FALSE,335900
-118.35,33.91,28,2108,534,1485,536,4.0775,3,4.129477612,0.268519924,2.964458955,FALSE,TRUE,FALSE,FALSE,FALSE,241400
-120.96,37.67,17,2434,511,1558,546,2.9219,2,4.680769231,0.22253903,3.053223443,TRUE,FALSE,FALSE,FALSE,FALSE,114300
-119.4,37.09,22,2211,477,773,288,3.3269,3,8.0609375,0.228683853,2.871909722,TRUE,FALSE,FALSE,FALSE,FALSE,102700
-120.7,36.99,32,320,73,222,78,2.9271,2,4.307692308,0.2418125,3.045384615,TRUE,FALSE,FALSE,FALSE,FALSE,87500
-118.31,33.84,52,1819,464,1068,424,3.625,3,4.504599057,0.270390324,2.695188679,FALSE,TRUE,FALSE,FALSE,FALSE,270700
-118.1,34.07,29,1179,313,1255,308,2.5964,2,4.019318182,0.281407973,4.359902597,FALSE,TRUE,FALSE,FALSE,FALSE,176800
-117.28,34.12,36,2991,822,2378,751,1.3571,1,4.181824234,0.291313942,3.388095872,TRUE,FALSE,FALSE,FALSE,FALSE,70600
-117.17,34.05,24,2877,507,1141,474,4.2059,3,6.373101266,0.186798749,2.575675105,TRUE,FALSE,FALSE,FALSE,FALSE,121500
-119.24,34.27,32,4071,888,1900,874,3.2792,3,4.890789474,0.231215917,2.326086957,FALSE,FALSE,FALSE,FALSE,TRUE,220500
-118.09,34.12,45,2966,415,1231,409,7.8347,5,7.614425428,0.148314228,3.220464548,FALSE,TRUE,FALSE,FALSE,FALSE,500001
